time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
0.000000e+00,9.460000e+00,0.000000e+00,0.000000e+00
5.000000e-03,9.460000e+00,7.563758e-14,0.000000e+00
1.000000e-02,9.460000e+00,-8.031428e-06,-2.401315e-08
1.500000e-02,9.442067e+00,-5.290975e-01,-1.927830e-03
2.000000e-02,9.427317e+00,-9.615462e-01,-3.513420e-03
2.500000e-02,9.404276e+00,-1.643211e+00,-5.990308e-03
3.000000e-02,9.356080e+00,-1.854984e+00,-1.117130e-02
3.500000e-02,9.306049e+00,-2.235882e+00,-1.654956e-02
4.000000e-02,9.257453e+00,-2.677616e+00,-2.177361e-02
4.500000e-02,9.211185e+00,-3.143162e+00,-2.674732e-02
5.000000e-02,9.172690e+00,-3.475358e+00,-3.088557e-02
5.500000e-02,9.119733e+00,-4.180178e+00,-3.657834e-02
6.000000e-02,9.076352e+00,-4.538950e+00,-4.124178e-02
6.500000e-02,9.041921e+00,-4.586442e+00,-4.494307e-02
7.000000e-02,9.014821e+00,-4.342328e+00,-4.785628e-02
7.500000e-02,8.994291e+00,-3.831740e+00,-5.006319e-02
8.000000e-02,8.976982e+00,-3.173093e+00,-5.192392e-02
8.500000e-02,8.961680e+00,-2.427231e+00,-5.356888e-02
9.000000e-02,8.950423e+00,-1.570595e+00,-5.477896e-02
9.500000e-02,8.942393e+00,-5.648993e-01,-5.564223e-02
1.000000e-01,8.939493e+00,5.857793e-01,-5.595402e-02
1.050000e-01,8.943136e+00,1.878758e+00,-5.556236e-02
1.100000e-01,8.955349e+00,3.328842e+00,-5.424950e-02
1.150000e-01,8.978192e+00,4.955594e+00,-5.179391e-02
1.200000e-01,9.009616e+00,6.719532e+00,-4.841587e-02
1.250000e-01,9.051361e+00,8.641955e+00,-4.392824e-02
1.300000e-01,9.103229e+00,1.071860e+01,-3.835251e-02
1.350000e-01,9.165819e+00,1.294631e+01,-3.162421e-02
1.400000e-01,9.238482e+00,1.530130e+01,-2.381294e-02
1.450000e-01,9.321612e+00,1.777711e+01,-1.487660e-02
1.500000e-01,9.415999e+00,2.037335e+01,-4.730056e-03
1.550000e-01,9.523177e+00,2.311164e+01,6.791443e-03
1.600000e-01,9.644788e+00,2.602757e+01,1.986450e-02
1.650000e-01,9.782740e+00,2.916026e+01,3.469420e-02
1.700000e-01,9.938201e+00,3.253971e+01,5.140607e-02
1.750000e-01,1.011161e+01,3.616590e+01,7.004732e-02
1.800000e-01,1.030278e+01,4.001670e+01,9.059811e-02
1.850000e-01,1.050953e+01,4.402052e+01,1.128235e-01
1.900000e-01,1.072906e+01,4.808007e+01,1.364231e-01
1.950000e-01,1.095786e+01,5.206055e+01,1.610186e-01
2.000000e-01,1.119210e+01,5.581516e+01,1.861986e-01
2.050000e-01,1.142828e+01,5.920427e+01,2.115877e-01
2.100000e-01,1.166367e+01,6.209831e+01,2.368920e-01
2.150000e-01,1.189594e+01,6.441977e+01,2.618611e-01
2.200000e-01,1.212455e+01,6.610433e+01,2.864361e-01
2.250000e-01,1.234916e+01,6.716368e+01,3.105823e-01
2.300000e-01,1.257031e+01,6.763127e+01,3.343550e-01
2.350000e-01,1.278877e+01,6.758595e+01,3.578398e-01
2.400000e-01,1.300500e+01,6.714543e+01,3.810841e-01
2.450000e-01,1.321969e+01,6.638725e+01,4.041632e-01
2.500000e-01,1.343284e+01,6.540174e+01,4.270758e-01
2.550000e-01,1.364369e+01,6.429206e+01,4.497421e-01
2.600000e-01,1.385100e+01,6.309572e+01,4.720280e-01
2.650000e-01,1.405356e+01,6.186366e+01,4.938032e-01
2.700000e-01,1.424990e+01,6.055307e+01,5.149093e-01
2.750000e-01,1.443774e+01,5.918506e+01,5.351017e-01
2.800000e-01,1.461745e+01,5.775269e+01,5.544211e-01
2.850000e-01,1.478776e+01,5.619721e+01,5.727290e-01
2.900000e-01,1.494794e+01,5.450499e+01,5.899478e-01
2.950000e-01,1.509802e+01,5.264722e+01,6.060809e-01
3.000000e-01,1.523791e+01,5.063888e+01,6.211195e-01
3.050000e-01,1.536770e+01,4.846048e+01,6.350720e-01
3.100000e-01,1.548878e+01,4.611227e+01,6.480874e-01
3.150000e-01,1.559921e+01,4.362842e+01,6.599583e-01
3.200000e-01,1.569890e+01,4.102679e+01,6.706754e-01
3.250000e-01,1.578764e+01,3.832369e+01,6.802153e-01
3.300000e-01,1.586573e+01,3.552581e+01,6.886098e-01
3.350000e-01,1.593289e+01,3.270671e+01,6.958294e-01
3.400000e-01,1.598988e+01,2.985991e+01,7.019556e-01
3.450000e-01,1.603674e+01,2.704343e+01,7.069928e-01
3.500000e-01,1.607449e+01,2.431734e+01,7.110515e-01
3.550000e-01,1.610502e+01,2.170939e+01,7.143325e-01
3.600000e-01,1.612786e+01,1.922336e+01,7.167882e-01
3.650000e-01,1.614430e+01,1.692177e+01,7.185551e-01
3.700000e-01,1.615229e+01,1.473531e+01,7.194144e-01
3.750000e-01,1.615105e+01,1.262441e+01,7.192810e-01
3.800000e-01,1.613884e+01,1.052690e+01,7.179681e-01
3.850000e-01,1.611388e+01,8.360806e+00,7.152855e-01
3.900000e-01,1.607515e+01,6.080670e+00,7.111223e-01
3.950000e-01,1.602218e+01,3.655730e+00,7.054279e-01
4.000000e-01,1.595617e+01,1.094064e+00,6.983321e-01
4.050000e-01,1.587864e+01,-1.563084e+00,6.899975e-01
4.100000e-01,1.579319e+01,-4.196147e+00,6.808113e-01
4.150000e-01,1.570303e+01,-6.702193e+00,6.711195e-01
4.200000e-01,1.561068e+01,-8.976768e+00,6.611915e-01
4.250000e-01,1.551850e+01,-1.092750e+01,6.512826e-01
4.300000e-01,1.542781e+01,-1.248610e+01,6.415333e-01
4.350000e-01,1.533868e+01,-1.364826e+01,6.319523e-01
4.400000e-01,1.525055e+01,-1.443044e+01,6.224782e-01
4.450000e-01,1.516189e+01,-1.489884e+01,6.129474e-01
4.500000e-01,1.507158e+01,-1.512611e+01,6.032388e-01
4.550000e-01,1.497915e+01,-1.518780e+01,5.933032e-01
4.600000e-01,1.488468e+01,-1.512211e+01,5.831471e-01
4.650000e-01,1.478928e+01,-1.496196e+01,5.728920e-01
4.700000e-01,1.469478e+01,-1.471147e+01,5.627338e-01
4.750000e-01,1.460303e+01,-1.436096e+01,5.528710e-01
4.800000e-01,1.451554e+01,-1.387940e+01,5.434655e-01
4.850000e-01,1.443327e+01,-1.326657e+01,5.346212e-01
4.900000e-01,1.435622e+01,-1.251005e+01,5.263389e-01
4.950000e-01,1.428395e+01,-1.165098e+01,5.185697e-01
5.000000e-01,1.421502e+01,-1.073318e+01,5.111599e-01
5.050000e-01,1.414785e+01,-9.791685e+00,5.039391e-01
5.100000e-01,1.408220e+01,-8.878160e+00,4.968822e-01
5.150000e-01,1.401658e+01,-8.039057e+00,4.898279e-01
5.200000e-01,1.395155e+01,-7.292303e+00,4.828371e-01
5.250000e-01,1.388814e+01,-6.608449e+00,4.760210e-01
5.300000e-01,1.382775e+01,-5.961720e+00,4.695287e-01
5.350000e-01,1.377107e+01,-5.342289e+00,4.634360e-01
5.400000e-01,1.371952e+01,-4.696838e+00,4.578939e-01
5.450000e-01,1.367311e+01,-4.013841e+00,4.529051e-01
5.500000e-01,1.363215e+01,-3.270753e+00,4.485022e-01
5.550000e-01,1.359538e+01,-2.479971e+00,4.445488e-01
5.600000e-01,1.356163e+01,-1.684082e+00,4.409207e-01
5.650000e-01,1.353007e+01,-8.997899e-01,4.375279e-01
5.700000e-01,1.349891e+01,-1.709047e-01,4.341786e-01
5.750000e-01,1.346762e+01,4.652053e-01,4.308156e-01
5.800000e-01,1.343563e+01,9.756473e-01,4.273767e-01
5.850000e-01,1.340305e+01,1.359047e+00,4.238740e-01
5.900000e-01,1.337008e+01,1.624525e+00,4.203298e-01
5.950000e-01,1.333700e+01,1.767255e+00,4.167731e-01
6.000000e-01,1.330425e+01,1.820518e+00,4.132526e-01
6.050000e-01,1.327205e+01,1.801736e+00,4.097911e-01
6.100000e-01,1.324049e+01,1.739935e+00,4.063988e-01
6.150000e-01,1.320953e+01,1.647220e+00,4.030702e-01
6.200000e-01,1.317905e+01,1.540035e+00,3.997936e-01
6.250000e-01,1.314900e+01,1.431479e+00,3.965640e-01
6.300000e-01,1.311914e+01,1.326737e+00,3.933541e-01
6.350000e-01,1.308928e+01,1.229364e+00,3.901441e-01
6.400000e-01,1.305944e+01,1.149974e+00,3.869360e-01
6.450000e-01,1.302971e+01,1.086700e+00,3.837398e-01
6.500000e-01,1.299999e+01,1.041987e+00,3.805450e-01
6.550000e-01,1.297016e+01,1.004435e+00,3.773383e-01
6.600000e-01,1.293989e+01,9.550589e-01,3.740841e-01
6.650000e-01,1.290835e+01,8.777396e-01,3.706938e-01
6.700000e-01,1.287502e+01,7.530749e-01,3.671109e-01
6.750000e-01,1.283920e+01,5.608413e-01,3.632610e-01
6.800000e-01,1.280060e+01,2.772157e-01,3.591110e-01
6.850000e-01,1.275892e+01,-9.396497e-02,3.546311e-01
6.900000e-01,1.271448e+01,-5.525561e-01,3.498538e-01
6.950000e-01,1.266753e+01,-1.071046e+00,3.448057e-01
7.000000e-01,1.261932e+01,-1.619301e+00,3.396240e-01
7.050000e-01,1.257093e+01,-2.157832e+00,3.344222e-01
7.100000e-01,1.252317e+01,-2.645217e+00,3.292878e-01
7.150000e-01,1.247652e+01,-3.051059e+00,3.242724e-01
7.200000e-01,1.243111e+01,-3.360738e+00,3.193918e-01
7.250000e-01,1.238677e+01,-3.578159e+00,3.146246e-01
7.300000e-01,1.234279e+01,-3.706288e+00,3.098971e-01
7.350000e-01,1.229851e+01,-3.780291e+00,3.051372e-01
7.400000e-01,1.225305e+01,-3.821182e+00,3.002497e-01
7.450000e-01,1.220619e+01,-3.862002e+00,2.952121e-01
7.500000e-01,1.215790e+01,-3.905683e+00,2.900219e-01
7.550000e-01,1.210854e+01,-3.955495e+00,2.847154e-01
7.600000e-01,1.205922e+01,-4.009333e+00,2.794135e-01
7.650000e-01,1.201045e+01,-4.041984e+00,2.741707e-01
7.700000e-01,1.196312e+01,-4.046553e+00,2.690827e-01
7.750000e-01,1.191737e+01,-4.010958e+00,2.641648e-01
7.800000e-01,1.187335e+01,-3.930250e+00,2.594323e-01
7.850000e-01,1.183070e+01,-3.805500e+00,2.548475e-01
7.900000e-01,1.178891e+01,-3.657316e+00,2.503559e-01
7.950000e-01,1.174781e+01,-3.482552e+00,2.459370e-01
8.000000e-01,1.170721e+01,-3.307369e+00,2.415723e-01
8.050000e-01,1.166671e+01,-3.125791e+00,2.372196e-01
8.100000e-01,1.162670e+01,-2.946244e+00,2.329182e-01
8.150000e-01,1.158770e+01,-2.764978e+00,2.287255e-01
8.200000e-01,1.154933e+01,-2.581472e+00,2.246014e-01
8.250000e-01,1.151205e+01,-2.401206e+00,2.205937e-01
8.300000e-01,1.147513e+01,-2.234954e+00,2.166240e-01
8.350000e-01,1.143877e+01,-2.082211e+00,2.127161e-01
8.400000e-01,1.140233e+01,-1.959626e+00,2.087982e-01
8.450000e-01,1.136568e+01,-1.876353e+00,2.048585e-01
8.500000e-01,1.132892e+01,-1.811493e+00,2.009065e-01
8.550000e-01,1.129253e+01,-1.764506e+00,1.969954e-01
8.600000e-01,1.125691e+01,-1.713971e+00,1.931659e-01
8.650000e-01,1.122269e+01,-1.649547e+00,1.894877e-01
8.700000e-01,1.118992e+01,-1.558526e+00,1.859651e-01
8.750000e-01,1.115822e+01,-1.448706e+00,1.825570e-01
8.800000e-01,1.112704e+01,-1.336419e+00,1.792049e-01
8.850000e-01,1.109532e+01,-1.244875e+00,1.757950e-01
8.900000e-01,1.106185e+01,-1.212604e+00,1.721975e-01
8.950000e-01,1.102592e+01,-1.254678e+00,1.683346e-01
9.000000e-01,1.098682e+01,-1.401536e+00,1.641321e-01
9.050000e-01,1.094530e+01,-1.632641e+00,1.596684e-01
9.100000e-01,1.090190e+01,-1.938590e+00,1.550029e-01
9.150000e-01,1.085818e+01,-2.269198e+00,1.503031e-01
9.200000e-01,1.081519e+01,-2.593805e+00,1.456819e-01
9.250000e-01,1.077409e+01,-2.859204e+00,1.412632e-01
9.300000e-01,1.073507e+01,-3.054855e+00,1.370693e-01
9.350000e-01,1.069813e+01,-3.157026e+00,1.330976e-01
9.400000e-01,1.066261e+01,-3.182336e+00,1.292789e-01
9.450000e-01,1.062764e+01,-3.143194e+00,1.255198e-01
9.500000e-01,1.059246e+01,-3.062438e+00,1.217378e-01
9.550000e-01,1.055676e+01,-2.956882e+00,1.179002e-01
9.600000e-01,1.052064e+01,-2.836365e+00,1.140174e-01
9.650000e-01,1.048480e+01,-2.692379e+00,1.101649e-01
9.700000e-01,1.044994e+01,-2.523338e+00,1.064175e-01
9.750000e-01,1.041693e+01,-2.316087e+00,1.028691e-01
9.800000e-01,1.038602e+01,-2.061471e+00,9.954625e-02
9.850000e-01,1.035726e+01,-1.773867e+00,9.645480e-02
9.900000e-01,1.033002e+01,-1.464488e+00,9.352641e-02
9.950000e-01,1.030355e+01,-1.156139e+00,9.068101e-02
1.000000e+00,1.027701e+01,-8.748409e-01,8.782796e-02
1.005000e+00,1.024987e+01,-6.431708e-01,8.491023e-02
1.010000e+00,1.022219e+01,-4.551340e-01,8.193507e-02
1.015000e+00,1.019429e+01,-3.151969e-01,7.893532e-02
1.020000e+00,1.016688e+01,-1.999400e-01,7.598937e-02
1.025000e+00,1.014059e+01,-9.727660e-02,7.316266e-02
1.030000e+00,1.011579e+01,7.601260e-03,7.049723e-02
1.035000e+00,1.009233e+01,1.160765e-01,6.797533e-02
1.040000e+00,1.006956e+01,2.185364e-01,6.552730e-02
1.045000e+00,1.004657e+01,2.987822e-01,6.305576e-02
1.050000e+00,1.002237e+01,3.345689e-01,6.045457e-02
1.055000e+00,9.996405e+00,3.091637e-01,5.766301e-02
1.060000e+00,9.968811e+00,2.278484e-01,5.469666e-02
1.065000e+00,9.940392e+00,1.159886e-01,5.164167e-02
1.070000e+00,9.912578e+00,1.280279e-02,4.865171e-02
1.075000e+00,9.887006e+00,-3.858894e-02,4.590266e-02
1.080000e+00,9.865097e+00,8.852850e-03,4.354755e-02
1.085000e+00,9.847418e+00,1.780461e-01,4.164706e-02
1.090000e+00,9.833552e+00,4.652096e-01,4.015650e-02
1.095000e+00,9.821929e+00,8.338520e-01,3.890705e-02
1.100000e+00,9.810008e+00,1.208104e+00,3.762547e-02
1.105000e+00,9.794960e+00,1.504984e+00,3.600786e-02
1.110000e+00,9.774035e+00,1.635276e+00,3.375847e-02
1.115000e+00,9.745243e+00,1.516250e+00,3.066334e-02
1.120000e+00,9.707845e+00,1.116947e+00,2.664306e-02
1.125000e+00,9.662474e+00,4.341500e-01,2.176580e-02
1.130000e+00,9.611140e+00,-4.821883e-01,1.624737e-02
1.135000e+00,9.556497e+00,-1.546704e+00,1.037334e-02
1.140000e+00,9.501781e+00,-2.645010e+00,4.491452e-03
1.145000e+00,9.450130e+00,-3.660266e+00,-1.061026e-03
1.150000e+00,9.403754e+00,-4.481794e+00,-6.046369e-03
1.155000e+00,9.364037e+00,-5.029111e+00,-1.031596e-02
1.160000e+00,9.331252e+00,-5.255245e+00,-1.384028e-02
1.165000e+00,9.304680e+00,-5.157821e+00,-1.669669e-02
1.170000e+00,9.282920e+00,-4.761845e+00,-1.903593e-02
1.175000e+00,9.264567e+00,-4.118257e+00,-2.100882e-02
1.180000e+00,9.248425e+00,-3.287793e+00,-2.274414e-02
1.185000e+00,9.233901e+00,-2.329082e+00,-2.430543e-02
1.190000e+00,9.221039e+00,-1.281470e+00,-2.568811e-02
1.195000e+00,9.210999e+00,-1.677174e-01,-2.676735e-02
1.200000e+00,9.205568e+00,1.014845e+00,-2.735115e-02
1.205000e+00,9.206064e+00,2.278604e+00,-2.729781e-02
1.210000e+00,9.215113e+00,3.656840e+00,-2.632510e-02
1.215000e+00,9.233953e+00,5.172447e+00,-2.429981e-02
1.220000e+00,9.263380e+00,6.849835e+00,-2.113646e-02
1.225000e+00,9.304056e+00,8.693651e+00,-1.676382e-02
1.230000e+00,9.355665e+00,1.071046e+01,-1.121596e-02
1.235000e+00,9.418294e+00,1.289164e+01,-4.483307e-03
1.240000e+00,9.491147e+00,1.521264e+01,3.348304e-03
1.245000e+00,9.574671e+00,1.767184e+01,1.232704e-02
1.250000e+00,9.669571e+00,2.028085e+01,2.252868e-02
1.255000e+00,9.777045e+00,2.304533e+01,3.408199e-02
1.260000e+00,9.898773e+00,2.599792e+01,4.716770e-02
1.265000e+00,1.003647e+01,2.916694e+01,6.197033e-02
1.270000e+00,1.019144e+01,3.257389e+01,7.862939e-02
1.275000e+00,1.036407e+01,3.622239e+01,9.718666e-02
1.280000e+00,1.055400e+01,4.008471e+01,1.176041e-01
1.285000e+00,1.075936e+01,4.409066e+01,1.396795e-01
1.290000e+00,1.097745e+01,4.814441e+01,1.631244e-01
1.295000e+00,1.120487e+01,5.211157e+01,1.875721e-01
1.300000e+00,1.143769e+01,5.585590e+01,2.125992e-01
1.305000e+00,1.167276e+01,5.922110e+01,2.378694e-01
1.310000e+00,1.190701e+01,6.209902e+01,2.630514e-01
1.315000e+00,1.213853e+01,6.439578e+01,2.879391e-01
1.320000e+00,1.236634e+01,6.606754e+01,3.124286e-01
1.325000e+00,1.259041e+01,6.711218e+01,3.365163e-01
1.330000e+00,1.281094e+01,6.756606e+01,3.602231e-01
1.335000e+00,1.302891e+01,6.753261e+01,3.836546e-01
1.340000e+00,1.324468e+01,6.708518e+01,4.068490e-01
1.345000e+00,1.345890e+01,6.632281e+01,4.298777e-01
1.350000e+00,1.367153e+01,6.532426e+01,4.527349e-01
1.355000e+00,1.388170e+01,6.423335e+01,4.753283e-01
1.360000e+00,1.408834e+01,6.302936e+01,4.975421e-01
1.365000e+00,1.429081e+01,6.178578e+01,5.193067e-01
1.370000e+00,1.448603e+01,6.047690e+01,5.402932e-01
1.375000e+00,1.467382e+01,5.911423e+01,5.604800e-01
1.380000e+00,1.485357e+01,5.769140e+01,5.798032e-01
1.385000e+00,1.502330e+01,5.610304e+01,5.980487e-01
1.390000e+00,1.518357e+01,5.441331e+01,6.152779e-01
1.395000e+00,1.533376e+01,5.255082e+01,6.314233e-01
1.400000e+00,1.547334e+01,5.052831e+01,6.464282e-01
1.405000e+00,1.560405e+01,4.834172e+01,6.604786e-01
1.410000e+00,1.572506e+01,4.599376e+01,6.734880e-01
1.415000e+00,1.583534e+01,4.353199e+01,6.853420e-01
1.420000e+00,1.593598e+01,4.093478e+01,6.961609e-01
1.425000e+00,1.602523e+01,3.822682e+01,7.057557e-01
1.430000e+00,1.610344e+01,3.547548e+01,7.141631e-01
1.435000e+00,1.617114e+01,3.267398e+01,7.214405e-01
1.440000e+00,1.622765e+01,2.985084e+01,7.275157e-01
1.445000e+00,1.627474e+01,2.706623e+01,7.325774e-01
1.450000e+00,1.631294e+01,2.435346e+01,7.366842e-01
1.455000e+00,1.634282e+01,2.175233e+01,7.398962e-01
1.460000e+00,1.636552e+01,1.929721e+01,7.423368e-01
1.465000e+00,1.638094e+01,1.698514e+01,7.439941e-01
1.470000e+00,1.638866e+01,1.480328e+01,7.448238e-01
1.475000e+00,1.638716e+01,1.270721e+01,7.446621e-01
1.480000e+00,1.637454e+01,1.061327e+01,7.433063e-01
1.485000e+00,1.634901e+01,8.443112e+00,7.405618e-01
1.490000e+00,1.630976e+01,6.159565e+00,7.363419e-01
1.495000e+00,1.625655e+01,3.733064e+00,7.306225e-01
1.500000e+00,1.619000e+01,1.165134e+00,7.234677e-01
1.505000e+00,1.611235e+01,-1.481851e+00,7.151206e-01
1.510000e+00,1.602640e+01,-4.120208e+00,7.058817e-01
1.515000e+00,1.593556e+01,-6.631396e+00,6.961163e-01
1.520000e+00,1.584277e+01,-8.906664e+00,6.861418e-01
1.525000e+00,1.575015e+01,-1.085414e+01,6.761847e-01
1.530000e+00,1.565902e+01,-1.241337e+01,6.663879e-01
1.535000e+00,1.556945e+01,-1.357372e+01,6.567592e-01
1.540000e+00,1.548086e+01,-1.435644e+01,6.472359e-01
1.545000e+00,1.539175e+01,-1.482735e+01,6.376569e-01
1.550000e+00,1.530104e+01,-1.505467e+01,6.279054e-01
1.555000e+00,1.520812e+01,-1.511375e+01,6.179167e-01
1.560000e+00,1.511323e+01,-1.505135e+01,6.077163e-01
1.565000e+00,1.501756e+01,-1.489727e+01,5.974317e-01
1.570000e+00,1.492280e+01,-1.465416e+01,5.872459e-01
1.575000e+00,1.483062e+01,-1.429855e+01,5.773359e-01
1.580000e+00,1.474281e+01,-1.382619e+01,5.678970e-01
1.585000e+00,1.466015e+01,-1.321145e+01,5.590107e-01
1.590000e+00,1.458281e+01,-1.246073e+01,5.506968e-01
1.595000e+00,1.451032e+01,-1.160238e+01,5.429038e-01
1.600000e+00,1.444106e+01,-1.068008e+01,5.354585e-01
1.605000e+00,1.437361e+01,-9.742813e+00,5.282078e-01
1.610000e+00,1.430719e+01,-8.831729e+00,5.210683e-01
1.615000e+00,1.424127e+01,-8.000775e+00,5.139813e-01
1.620000e+00,1.417607e+01,-7.239397e+00,5.069725e-01
1.625000e+00,1.411254e+01,-6.545131e+00,5.001433e-01
1.630000e+00,1.405147e+01,-5.920014e+00,4.935784e-01
1.635000e+00,1.399480e+01,-5.294321e+00,4.874861e-01
1.640000e+00,1.394270e+01,-4.654720e+00,4.818860e-01
1.645000e+00,1.389600e+01,-3.968796e+00,4.768656e-01
1.650000e+00,1.385474e+01,-3.225281e+00,4.724300e-01
1.655000e+00,1.381743e+01,-2.433105e+00,4.684195e-01
1.660000e+00,1.378343e+01,-1.632405e+00,4.647646e-01
1.665000e+00,1.375119e+01,-8.537991e-01,4.612989e-01
1.670000e+00,1.371980e+01,-1.191508e-01,4.579241e-01
1.675000e+00,1.368795e+01,5.141757e-01,4.545006e-01
1.680000e+00,1.365556e+01,1.026640e+00,4.510180e-01
1.685000e+00,1.362251e+01,1.416226e+00,4.474658e-01
1.690000e+00,1.358902e+01,1.681696e+00,4.438659e-01
1.695000e+00,1.355538e+01,1.832966e+00,4.402493e-01
1.700000e+00,1.352204e+01,1.880738e+00,4.366656e-01
1.705000e+00,1.348937e+01,1.867480e+00,4.331532e-01
1.710000e+00,1.345734e+01,1.801519e+00,4.297096e-01
1.715000e+00,1.342592e+01,1.703032e+00,4.263326e-01
1.720000e+00,1.339489e+01,1.599592e+00,4.229962e-01
1.725000e+00,1.336429e+01,1.488321e+00,4.197068e-01
1.730000e+00,1.333389e+01,1.384444e+00,4.164388e-01
1.735000e+00,1.330348e+01,1.290146e+00,4.131699e-01
1.740000e+00,1.327330e+01,1.214307e+00,4.099262e-01
1.745000e+00,1.324314e+01,1.146972e+00,4.066840e-01
1.750000e+00,1.321294e+01,1.098573e+00,4.034370e-01
1.755000e+00,1.318268e+01,1.055187e+00,4.001844e-01
1.760000e+00,1.315181e+01,1.006374e+00,3.968661e-01
1.765000e+00,1.311986e+01,9.290300e-01,3.934318e-01
1.770000e+00,1.308603e+01,8.109814e-01,3.897943e-01
1.775000e+00,1.304989e+01,6.139087e-01,3.859094e-01
1.780000e+00,1.301085e+01,3.341455e-01,3.817127e-01
1.785000e+00,1.296870e+01,-3.892225e-02,3.771815e-01
1.790000e+00,1.292383e+01,-4.983169e-01,3.723580e-01
1.795000e+00,1.287653e+01,-1.018656e+00,3.672738e-01
1.800000e+00,1.282797e+01,-1.566435e+00,3.620530e-01
1.805000e+00,1.277908e+01,-2.098768e+00,3.567981e-01
1.810000e+00,1.273084e+01,-2.586596e+00,3.516125e-01
1.815000e+00,1.268386e+01,-2.994375e+00,3.465616e-01
1.820000e+00,1.263815e+01,-3.303040e+00,3.416475e-01
1.825000e+00,1.259335e+01,-3.516441e+00,3.368322e-01
1.830000e+00,1.254894e+01,-3.650175e+00,3.320584e-01
1.835000e+00,1.250411e+01,-3.721218e+00,3.272387e-01
1.840000e+00,1.245828e+01,-3.764783e+00,3.223116e-01
1.845000e+00,1.241087e+01,-3.800036e+00,3.172154e-01
1.850000e+00,1.236217e+01,-3.841668e+00,3.119803e-01
1.855000e+00,1.231259e+01,-3.893206e+00,3.066501e-01
1.860000e+00,1.226281e+01,-3.949594e+00,3.012994e-01
1.865000e+00,1.221368e+01,-3.984741e+00,2.960178e-01
1.870000e+00,1.216578e+01,-3.989057e+00,2.908690e-01
1.875000e+00,1.211950e+01,-3.951484e+00,2.858937e-01
1.880000e+00,1.207508e+01,-3.868447e+00,2.811185e-01
1.885000e+00,1.203210e+01,-3.745459e+00,2.764983e-01
1.890000e+00,1.198997e+01,-3.592462e+00,2.719689e-01
1.895000e+00,1.194836e+01,-3.424681e+00,2.674964e-01
1.900000e+00,1.190704e+01,-3.245559e+00,2.630544e-01
1.905000e+00,1.186625e+01,-3.064345e+00,2.586697e-01
1.910000e+00,1.182597e+01,-2.882866e+00,2.543398e-01
1.915000e+00,1.178637e+01,-2.703995e+00,2.500819e-01
1.920000e+00,1.174758e+01,-2.518162e+00,2.459130e-01
1.925000e+00,1.170972e+01,-2.341400e+00,2.418427e-01
1.930000e+00,1.167259e+01,-2.174833e+00,2.378516e-01
1.935000e+00,1.163567e+01,-2.028481e+00,2.338819e-01
1.940000e+00,1.159883e+01,-1.907027e+00,2.299217e-01
1.945000e+00,1.156159e+01,-1.818988e+00,2.259183e-01
1.950000e+00,1.152453e+01,-1.757915e+00,2.219353e-01
1.955000e+00,1.148771e+01,-1.708342e+00,2.179768e-01
1.960000e+00,1.145177e+01,-1.659606e+00,2.141136e-01
1.965000e+00,1.141700e+01,-1.592810e+00,2.103757e-01
1.970000e+00,1.138385e+01,-1.504420e+00,2.068119e-01
1.975000e+00,1.135179e+01,-1.395683e+00,2.033652e-01
1.980000e+00,1.132028e+01,-1.284411e+00,1.999786e-01
1.985000e+00,1.128803e+01,-1.195770e+00,1.965109e-01
1.990000e+00,1.125426e+01,-1.161546e+00,1.928808e-01
1.995000e+00,1.121780e+01,-1.210597e+00,1.889613e-01
2.000000e+00,1.117851e+01,-1.354619e+00,1.847382e-01
2.005000e+00,1.113665e+01,-1.588531e+00,1.802381e-01
2.010000e+00,1.109302e+01,-1.891680e+00,1.755485e-01
2.015000e+00,1.104900e+01,-2.223742e+00,1.708161e-01
2.020000e+00,1.100570e+01,-2.546113e+00,1.661616e-01
2.025000e+00,1.096424e+01,-2.816596e+00,1.617044e-01
2.030000e+00,1.092489e+01,-3.006850e+00,1.574744e-01
2.035000e+00,1.088767e+01,-3.115331e+00,1.534733e-01
2.040000e+00,1.085181e+01,-3.137875e+00,1.496185e-01
2.045000e+00,1.081662e+01,-3.096232e+00,1.458350e-01
2.050000e+00,1.078112e+01,-3.020321e+00,1.420195e-01
2.055000e+00,1.074506e+01,-2.912945e+00,1.381424e-01
2.060000e+00,1.070873e+01,-2.790343e+00,1.342375e-01
2.065000e+00,1.067243e+01,-2.651714e+00,1.303346e-01
2.070000e+00,1.063733e+01,-2.478225e+00,1.265621e-01
2.075000e+00,1.060395e+01,-2.271756e+00,1.229735e-01
2.080000e+00,1.057281e+01,-2.021379e+00,1.196255e-01
2.085000e+00,1.054376e+01,-1.730306e+00,1.165031e-01
2.090000e+00,1.051626e+01,-1.424808e+00,1.135469e-01
2.095000e+00,1.048944e+01,-1.115094e+00,1.106638e-01
2.100000e+00,1.046256e+01,-8.343297e-01,1.077746e-01
2.105000e+00,1.043515e+01,-5.996445e-01,1.048277e-01
2.110000e+00,1.040719e+01,-4.142204e-01,1.018223e-01
2.115000e+00,1.037900e+01,-2.730446e-01,9.879207e-02
2.120000e+00,1.035123e+01,-1.652496e-01,9.580603e-02
2.125000e+00,1.032469e+01,-6.217664e-02,9.295337e-02
2.130000e+00,1.029962e+01,4.612585e-02,9.025882e-02
